PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,Payment,EXCEEDS_ROUNDED_NOTIONAL_AMOUNT,CANCEL,CORRECT,NEW,Number_of_observations,Payment_std,Payment_min,Payment_max,CANCEL_ONLY,CORRECT_ONLY,NEW_ONLY,day,year,month,dayofweek,quarter
102.33162745192304,21365384.615384616,2131405959.5673077,6,29,8,171.0,208,1879596762.1539593,0.0,10683547000.0,21,8,142.0,24,2013,10,3,4
110.2561795454545,21254545.454545453,3155720217.7272725,3,12,9,89.0,110,8031811608.434405,27343750.0,50000000000.0,3,9,77.0,25,2013,10,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,26,2013,10,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,27,2013,10,6,4
106.2978,20791025.64102564,3045761260.8974357,2,12,8,58.0,78,7792111348.133774,10625000.0,50000000000.0,4,8,46.0,28,2013,10,0,4
97.54763120300754,27001804.511278197,2656230289.62406,10,18,9,106.0,133,2946308974.9267163,26562500.0,10796875000.0,9,9,88.0,29,2013,10,1,4
106.78715309352523,21425683.45323741,2288566506.3007193,5,9,3,127.0,139,2365746634.7537293,42712496.0,10789250000.0,6,3,118.0,30,2013,10,2,4
107.84523106060617,24192676.767676767,2591684028.989899,5,15,2,181.0,198,2169530095.6067314,15978600.0,10662500000.0,13,2,166.0,31,2013,10,3,4
104.15095806818182,20727159.09090909,2420070676.505682,2,22,15,139.0,176,5436321202.055997,6380625.0,50000000000.0,7,15,117.0,1,2013,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,2,2013,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,3,2013,11,6,4
106.53018591549295,16920140.84507042,1803794359.5070422,2,9,3,59.0,71,2156209433.825554,6386250.0,10750000000.0,6,3,50.0,4,2013,11,0,4
102.93911440000002,25624000.0,2638278288.4,6,6,4,115.0,125,2614402779.287444,28125000.0,10615630000.0,2,4,109.0,5,2013,11,1,4
100.57105023696678,18686635.071090046,1841042448.5450237,3,14,9,188.0,211,2012676799.9754913,11732193.0,10657813000.0,5,9,174.0,6,2013,11,2,4
106.57793240437162,22712568.306010928,2421490633.8251367,4,14,4,165.0,183,2249584496.9311233,15997500.0,10675000000.0,10,4,151.0,7,2013,11,3,4
115.00606454212446,22549816.84981685,2909849533.1868134,9,17,6,250.0,273,5449863876.5990305,15932070.0,50000000000.0,11,6,233.0,8,2013,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,9,2013,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,10,2013,11,6,4
,,,0,0,0,0.0,0,,,,0,0,0.0,11,2013,11,0,4
99.06489345132742,16272743.362831859,1546549509.60177,2,9,8,96.0,113,1660456076.4694557,11250000.0,10650000000.0,1,8,87.0,12,2013,11,1,4
106.37078783783788,17976378.37837838,1910736557.7702703,0,14,7,164.0,185,1543501938.4750547,27933750.0,6162500000.0,7,7,150.0,13,2013,11,2,4
106.6175391891892,21895135.135135137,2336753129.4414415,4,5,0,106.0,111,2226154368.061287,17065008.0,10850000000.0,5,0,101.0,14,2013,11,3,4
99.70923016806717,18987647.05882353,1861023863.6554623,1,11,6,102.0,119,1775775726.9022346,10675000.0,10675000000.0,5,6,91.0,15,2013,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,16,2013,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,17,2013,11,6,4
106.75038403100773,24720155.03875969,2639025204.379845,7,6,5,118.0,129,2792393940.6611404,95990625.0,10756000000.0,1,5,112.0,18,2013,11,0,4
106.66902557251906,16833053.435114503,1796871563.1603053,3,4,3,124.0,131,1852873548.179547,38385000.0,10785000000.0,1,3,120.0,19,2013,11,1,4
106.65096190839698,21117099.23664122,2258762747.3435116,9,8,5,118.0,131,2654794520.683286,36263142.0,10876100000.000002,3,5,110.0,20,2013,11,2,4
106.71587333333333,21201123.456790123,2267360428.564815,5,14,3,145.0,162,2479125571.386195,8843187.5,10834000000.0,11,3,131.0,21,2013,11,3,4
107.20308505747126,23150919.540229887,2486818901.1494255,6,7,4,76.0,87,2726017931.9317713,13926250.0,10850000000.0,3,4,69.0,22,2013,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,23,2013,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,24,2013,11,6,4
107.34465598290599,20589744.615384616,2212364492.4786325,6,10,3,104.0,117,2779170113.471723,6435.0,10859000000.0,7,3,94.0,25,2013,11,0,4
102.74711388888888,27980000.0,2534672884.5555553,12,13,6,71.0,90,3063147910.023889,21481260.0,10843750000.0,7,6,58.0,26,2013,11,1,4
107.4147130769231,25494423.076923076,2738824932.2115383,2,6,0,46.0,52,2492722147.3298874,22535625.0,10737428999.999998,6,0,40.0,27,2013,11,2,4
,,,0,0,0,0.0,0,,,,0,0,0.0,28,2013,11,3,4
107.23345,17633333.333333332,1891597928.3333333,0,4,0,26.0,30,1266542616.2178984,428750000.0,6975312500.0,4,0,22.0,29,2013,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,30,2013,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,1,2013,12,6,4
107.1597483870968,13620537.634408602,1459313225.2688172,0,5,1,87.0,93,1287423191.34094,18232500.0,7608093750.0,4,1,82.0,2,2013,12,0,4
103.17101654545453,24962181.818181816,2577371087.672727,10,11,3,96.0,110,3164299001.7493477,19462500.0,10803125000.0,8,3,85.0,3,2013,12,1,4
101.81477994047621,26043154.76190476,2595953999.375,7,13,13,142.0,168,2720620388.7384915,26703125.0,10801500000.0,0,13,129.0,4,2013,12,2,4
106.6709319130435,20748695.652173914,2213883232.0,0,10,2,103.0,115,1830723106.9728224,10665630.0,11825000000.0,8,2,93.0,5,2013,12,3,4
106.9699144,15875640.0,1697737486.05,1,6,1,118.0,125,1543405413.0655172,2675781.25,10698000000.0,5,1,112.0,6,2013,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,7,2013,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,8,2013,12,6,4
96.85277886363633,22543863.636363637,1863699524.090909,1,7,4,77.0,88,2118268402.9763186,8585680.0,10725000000.0,3,4,70.0,9,2013,12,0,4
103.70563230088497,30339292.03539823,2886945770.1327434,15,12,6,95.0,113,3370420182.8674555,46144375.0,10884375000.0,6,6,83.0,10,2013,12,1,4
104.08259362962967,18699111.111111112,1926899162.4740741,3,6,4,125.0,135,2053990594.0961835,21393750.0,10734380000.0,2,4,119.0,11,2013,12,2,4
107.05130141509433,14341603.773584906,1535892916.509434,1,3,1,102.0,106,1503636798.350085,7570500.0,10793750000.0,2,1,99.0,12,2013,12,3,4
106.97275723684209,9870789.47368421,1055839207.7302631,0,6,2,68.0,76,810740188.6169776,2674218.75,5351310000.0,4,2,62.0,13,2013,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,14,2013,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,15,2013,12,6,4
107.34234366197181,13497887.323943662,1447923485.915493,1,7,5,59.0,71,1602449824.091677,16068750.0,10725000000.0,2,5,52.0,16,2013,12,0,4
107.33659425287354,21878735.63218391,2347417398.275862,0,9,4,74.0,87,1603726223.4789817,48262500.0,5363450000.0,5,4,65.0,17,2013,12,1,4
105.48573589641434,24807689.24302789,2617160751.4143424,10,32,11,208.0,251,2430091794.097523,21425000.0,10850000000.0,21,11,176.0,18,2013,12,2,4
102.6129709395973,19808758.389261745,2005648665.3942952,4,13,7,129.0,149,2151722214.7729583,0.0,10845900000.0,6,7,116.0,19,2013,12,3,4
107.92111308411216,18616822.429906543,2008772118.6915889,0,10,4,93.0,107,1824161042.6652093,107750000.0,7003750000.0,6,4,83.0,20,2013,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,21,2013,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,22,2013,12,6,4
87.26186790697675,33174418.604651164,2616364562.7906976,1,22,16,48.0,86,2634588477.570493,25000000.0,8745000000.0,6,16,26.0,23,2013,12,0,4
108.44208,9400000.0,1019104380.0,0,0,0,15.0,15,792651136.5844113,108312500.0,2708592500.0,0,0,15.0,24,2013,12,1,4
,,,0,0,0,0.0,0,,,,0,0,0.0,25,2013,12,2,4
108.58656875,8093750.0,878471187.5,0,1,0,15.0,16,703519175.758898,10856250.0,2603250000.0,1,0,14.0,26,2013,12,3,4
108.37779827586205,15928620.689655172,1726282189.6551723,0,0,0,29.0,29,1284701335.4687607,100788750.0,5418750000.0,0,0,29.0,27,2013,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,28,2013,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,29,2013,12,6,4
108.11823103448278,25793103.44827586,2770003875.862069,2,2,1,26.0,29,3099094296.5231504,324468900.0,10543750000.0,1,1,24.0,30,2013,12,0,4
108.5883784482759,12017241.379310345,1305433637.0689654,0,12,0,46.0,58,1577802996.1574547,108412500.0,6498750000.0,12,0,34.0,31,2013,12,1,4
,,,0,0,0,0.0,0,,,,0,0,0.0,1,2014,1,2,1
108.32513017241384,18385474.137931034,1991176058.0689654,2,6,1,109.0,116,2537085998.112103,7089062.5,10846875000.0,5,1,103.0,2,2014,1,3,1
108.47922739726027,18506849.315068495,2007840236.9863014,1,8,3,62.0,73,2057875950.435321,108375000.0,10821875000.0,5,3,54.0,3,2014,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,4,2014,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,5,2014,1,6,1
99.27711921985819,18787241.134751774,1806542823.2269504,3,17,9,115.0,141,2038331150.047591,108375.0,10850000000.0,8,9,98.0,6,2014,1,0,1
105.64877934210527,27488947.36842105,2909672456.5526314,13,15,5,132.0,152,3230032008.899189,12993756.0,10850000000.0,10,5,117.0,7,2014,1,1,1
104.88751780303033,16425151.515151516,1695066932.1969697,1,10,4,118.0,132,1608491237.087008,31250000.0,10793600000.0,6,4,108.0,8,2014,1,2,1
108.0841265408805,16150943.396226415,1745951920.125786,3,6,3,150.0,159,1844862772.2629035,216000000.0,10806250000.0,3,3,144.0,9,2014,1,3,1
108.25758177304964,20889007.09219858,2261988285.106383,6,1,0,140.0,141,2566322955.114262,37887500.0,10850000000.0,1,0,139.0,10,2014,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,11,2014,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,12,2014,1,6,1
108.14720560344834,17698275.862068966,1915151114.6551723,1,2,0,114.0,116,1900804715.8230703,107974500.0,10918750000.0,2,0,112.0,13,2014,1,0,1
105.72227430051814,20347150.259067357,2140404846.0103626,4,13,7,173.0,193,2180340729.6952105,24218750.0,10793750000.0,6,7,160.0,14,2014,1,1,1
108.14233961038957,17363993.506493505,1876220283.116883,2,15,4,135.0,154,1738422089.485202,545625.0,10825000000.0,11,4,120.0,15,2014,1,2,1
90.72179963800905,21565610.859728508,1898450843.5294118,3,43,30,148.0,221,2111107411.0381277,10000000.0,10905000000.0,13,30,105.0,16,2014,1,3,1
103.69027009900988,19114851.485148516,1937076894.5544555,0,12,10,79.0,101,1405649022.8274872,43125000.0,5400000000.0,2,10,67.0,17,2014,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,18,2014,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,19,2014,1,6,1
107.96395454545454,13636363.636363637,1472313454.5454545,0,0,0,11.0,11,998131940.8483143,539375000.0,4318748000.0,0,0,11.0,20,2014,1,0,1
104.26010478260878,23147826.086956523,2411214714.7826085,10,14,5,96.0,115,3075310626.624446,25000000.0,10902000000.0,9,5,82.0,21,2014,1,1,1
107.7896485227273,14921931.818181818,1610521318.0681818,1,6,2,80.0,88,1916571152.7276633,14007500.0,10878125000.0,4,2,74.0,22,2014,1,2,1
107.38631336492891,16585355.450236967,1781712533.3554502,2,15,3,193.0,211,1577605502.0184371,54745338.0,10745000000.0,12,3,178.0,23,2014,1,3,1
98.31393271334795,23969080.962800875,2183154900.3282275,9,53,38,366.0,457,2235148730.648141,1065000.0,10859375000.0,15,38,313.0,24,2014,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,25,2014,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,26,2014,1,6,1
108.16441481481482,17401851.85185185,1885473639.0432098,2,34,8,282.0,324,1739081095.9174902,21300000.0,10650000000.0,26,8,248.0,27,2014,1,0,1
102.57703133333337,14792307.692307692,1473518190.128205,0,31,7,157.0,195,1102068977.2906022,25781250.0,5345315000.0,24,7,126.0,28,2014,1,1,1
103.56377764574016,19141434.977578476,1945920638.8520179,6,68,36,342.0,446,2008030976.4814408,0.0,10731250000.0,32,36,274.0,29,2014,1,2,1
91.23287211221121,23876831.683168318,1981132146.6270628,3,55,40,208.0,303,2078229674.5325046,12787500.0,10758000000.0,15,40,153.0,30,2014,1,3,1
104.40830418502208,19196475.77092511,2004153293.6123347,6,17,8,202.0,227,2150560865.7754254,19593750.0,10713700000.0,9,8,185.0,31,2014,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,1,2014,2,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,2,2014,2,6,1
101.90801699324325,18969594.594594594,1907884131.587838,5,28,12,256.0,296,1959018423.0115025,25781250.0,10691500000.0,16,12,228.0,3,2014,2,0,1
106.08673999999998,15960233.918128654,1693093432.631579,2,9,3,159.0,171,1552127588.9401906,10614000.0,10619500000.0,6,3,150.0,4,2014,2,1,1
106.14487120331961,15137634.854771784,1607882187.3236516,2,19,4,218.0,241,1844696814.6336884,3189375.0,10603000000.0,15,4,199.0,5,2014,2,2,1
106.76498112745092,13134607.843137255,1401884492.264706,1,22,3,179.0,204,1338085630.0023842,29876336.0,10658000000.0,19,3,157.0,6,2014,2,3,1
107.08531620370368,16689814.814814815,1787151858.101852,1,24,2,190.0,216,1558949154.8910582,107218700.0,10715625000.0,22,2,166.0,7,2014,2,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,8,2014,2,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,9,2014,2,6,1
104.41652049689434,21080186.335403726,2190983240.68323,5,19,4,138.0,161,2228943213.4397044,10712500.0,10793750000.0,15,4,119.0,10,2014,2,0,1
100.27520736842106,17950736.842105262,1760060835.6578948,7,22,19,149.0,190,2149372601.1563125,9687500.0,10806250000.0,3,19,127.0,11,2014,2,1,1
112.32304440559437,13889720.27972028,1512060540.909091,2,6,4,133.0,143,1616755679.9978955,10764000.0,10796875000.0,2,4,127.0,12,2014,2,2,1
108.45256418439712,17109078.014184397,1869008923.5460992,1,6,2,133.0,141,1955375753.0804334,10718750.0,10755300000.0,4,2,127.0,13,2014,2,3,1
107.3989924691358,19176543.209876545,2050700903.1925926,3,3,0,78.0,81,2226855699.5217338,12960000.0,10775000000.0,3,0,75.0,14,2014,2,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,15,2014,2,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,16,2014,2,6,1
,,,0,0,0,0.0,0,,,,0,0,0.0,17,2014,2,0,1
107.5968791666667,13501309.523809524,1445768094.5595238,0,3,2,79.0,84,1414589633.8530185,11869693.0,8083593750.0,1,2,76.0,18,2014,2,1,1
100.09896666666667,17115480.2259887,1679187070.19774,2,9,4,164.0,177,1642593080.498468,5389550.0,10000000000.0,5,4,155.0,19,2014,2,2,1
107.14664219858155,20716312.056737587,2218415094.326241,2,9,1,131.0,141,2211005495.9401164,100000000.0,10752300000.0,8,1,122.0,20,2014,2,3,1
107.6448611111111,25757777.777777776,2771421266.0493827,3,2,0,79.0,81,2791933581.1064587,40926000.0,10772380000.0,2,0,77.0,21,2014,2,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,22,2014,2,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,23,2014,2,6,1
120.93815747126432,19350574.71264368,2350624255.172414,1,7,1,79.0,87,2627281689.4436307,53937500.0,10795000000.0,6,1,72.0,24,2014,2,0,1
107.74807029702968,19882079.207920793,2142091401.7821782,4,7,3,91.0,101,2443616621.806614,10788000.0,10796875000.0,4,3,84.0,25,2014,2,1,1
107.61761652173915,18039130.43478261,1941985513.5652175,1,4,1,110.0,115,2049043066.3600323,10777000.0,10781500000.0,3,1,106.0,26,2014,2,2,1
107.88299116402116,21107671.95767196,2277622497.8042326,4,4,2,183.0,189,2122635078.225738,10800010.0,10805400000.0,2,2,179.0,27,2014,2,3,1
108.10838276836157,19397740.11299435,2097408861.5254238,5,3,0,174.0,177,2418523058.8108783,5397500.0,10828000000.0,3,0,171.0,28,2014,2,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,1,2014,3,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,2,2014,3,6,1
107.44078853448273,23493568.96551724,2523064332.349138,8,2,1,229.0,232,2498841669.6615095,644910.0,10768750000.0,1,1,227.0,3,2014,3,0,1
110.05564666666665,22798472.222222224,2676935209.5,3,6,0,174.0,180,4190280482.931845,2700750.0,50000000000.0,6,0,168.0,4,2014,3,1,1
108.05464305555557,20306250.0,2194932770.486111,2,1,1,142.0,144,2335278384.242258,10814000.0,10818750000.0,0,1,141.0,5,2014,3,2,1
108.09695133333335,17770333.333333332,1920682921.5166667,0,0,0,150.0,150,1758934657.8368957,27054687.5,10812500000.0,0,0,150.0,6,2014,3,3,1
108.01100921052631,15740855.263157895,1700855658.881579,1,1,1,150.0,152,1692703938.8098176,10783000.0,10925000000.0,0,1,149.0,7,2014,3,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,8,2014,3,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,9,2014,3,6,1
107.78755277777773,16484259.25925926,1777192812.3333333,1,1,0,107.0,108,1748871519.657919,28008500.0,11851675000.0,1,0,106.0,10,2014,3,0,1
107.44183879781414,18647158.469945356,2008315347.5409837,2,7,0,176.0,183,1954155543.7952046,19395000.0,10800000000.0,7,0,169.0,11,2014,3,1,1
107.49222802419348,18122862.903225806,1948044817.3387096,1,2,0,246.0,248,1853840477.382479,10750000.0,10750000000.0,2,0,244.0,12,2014,3,2,1
107.1490154430379,18622784.810126584,1995879212.056962,5,2,1,313.0,316,2076961494.733979,21402000.0,11822635000.0,1,1,311.0,13,2014,3,3,1
106.93254496402875,17968741.007194243,1921523359.1726618,2,1,0,277.0,278,1873131289.6396601,10690000.0,10690625000.0,1,0,276.0,14,2014,3,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,15,2014,3,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,16,2014,3,6,1
107.29023248730967,16852791.878172588,1808602479.9492385,2,2,0,195.0,197,1877093075.6206667,10732000.0,10746000000.0,2,0,193.0,17,2014,3,0,1
107.5288070967741,20478669.35483871,2200161586.370968,3,11,11,227.0,248,2010245334.495379,15084300.0,11821837500.0,0,11,216.0,18,2014,3,1,1
107.4519582089552,20432835.820895523,2190645055.783582,4,12,1,255.0,268,2141129149.977471,18000000.0,11863500000.0,11,1,243.0,19,2014,3,2,1
107.55835416666662,19884615.384615384,2138818742.9487178,0,2,0,154.0,156,1943036407.8271418,107680000.0,10753000000.0,2,0,152.0,20,2014,3,3,1
107.9458265100671,16943389.261744965,1828789349.6979866,1,4,0,145.0,149,1648473973.506611,8101830.0,10804500000.0,4,0,141.0,21,2014,3,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,22,2014,3,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,23,2014,3,6,1
107.80544680232562,16802441.860465117,1811823509.3023255,4,1,0,171.0,172,2043111193.2750142,14131000.0,10805000000.0,1,0,170.0,24,2014,3,0,1
107.81699455128205,15830128.205128206,1707966192.9487178,1,4,1,151.0,156,1763406821.8872893,53885000.0,10818750000.0,3,1,147.0,25,2014,3,1,1
107.81390614035087,16013684.210526315,1726107001.4619882,0,1,1,169.0,171,1731382649.8830395,10780000.0,10792500000.0,0,1,168.0,26,2014,3,2,1
107.1308674230768,31488116.85823755,3367949393.9471154,48,33,15,474.0,520,3373882943.0936155,1070000.0,11935000000.0,18,15,441.0,27,2014,3,3,1
106.51841266666672,32095129.411764707,3446625556.471765,27,10,5,240.0,255,3334884071.42363,0.0,11807180000.0,5,5,230.0,28,2014,3,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,29,2014,3,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,30,2014,3,6,1
107.80328701550387,29337248.062015504,3162257211.7829456,28,26,25,207.0,258,3326268328.888318,10745000.0,11831875000.0,1,25,181.0,31,2014,3,0,1
107.72641319796956,29293187.817258883,3160049566.4137053,16,11,11,176.0,197,3084098265.697506,1935900.0,10812000000.0,0,11,165.0,1,2014,4,1,2
107.81550296511631,34044941.86046512,3672292811.5697675,21,16,5,151.0,172,3556595274.628019,14004250.0,11838200000.0,11,5,135.0,2,2014,4,2,2
107.7192420689655,20636080.689655174,2224880318.817241,4,2,2,141.0,145,2258329173.062849,184118.5,10818000000.0,0,2,139.0,3,2014,4,3,2
108.39639603278694,28546590.163934425,3122604873.114754,16,8,8,289.0,305,3047094695.1866035,18315800.0,21070000000.0,0,8,281.0,4,2014,4,4,2
,,,0,0,0,0.0,0,,,,0,0,0.0,5,2014,4,5,2
,,,0,0,0,0.0,0,,,,0,0,0.0,6,2014,4,6,2
107.3839224770642,21124495.412844036,2269832303.669725,6,3,1,214.0,218,2437983782.0999074,15008000.0,11850850000.0,2,1,211.0,7,2014,4,0,2
107.1297101993356,19957275.747508306,2139239531.627907,6,9,9,283.0,301,2270340722.3017144,11780472.0,11819500000.0,0,9,274.0,8,2014,4,1,2
107.35351179245282,19545400.943396226,2100325245.04717,3,5,3,204.0,212,1881349321.525278,8146500.0,11866800000.0,2,3,199.0,9,2014,4,2,2
105.80942744479499,18980977.917981073,1999292853.4700315,4,19,8,290.0,317,2124343568.0114236,11500000.0,11835450000.0,11,8,271.0,10,2014,4,3,2
106.70464335211263,21089943.66197183,2250840617.746479,7,9,2,344.0,355,2126328131.7102077,13929500.0,11793100000.0,7,2,335.0,11,2014,4,4,2
,,,0,0,0,0.0,0,,,,0,0,0.0,12,2014,4,5,2
,,,0,0,0,0.0,0,,,,0,0,0.0,13,2014,4,6,2
106.75625608040195,21209045.226130653,2262598567.738693,6,0,0,199.0,199,2544531557.356246,10665780.0,10734500000.0,0,0,199.0,14,2014,4,0,2
106.73188241635684,17817918.215613384,1902359013.7918215,1,7,0,262.0,269,1895221664.371793,10683000.0,11783200000.0,7,0,255.0,15,2014,4,1,2
100.0868746938776,25514285.714285713,2558243116.8163266,8,13,9,223.0,245,2591961093.9886923,12500000.0,11816200000.0,4,9,210.0,16,2014,4,2,2
107.08244768518519,22006388.888888888,2358112689.814815,3,2,2,105.0,108,2407928649.291413,26777500.0,11825000000.0,0,2,103.0,17,2014,4,3,2
,,,0,0,0,0.0,0,,,,0,0,0.0,18,2014,4,4,2
,,,0,0,0,0.0,0,,,,0,0,0.0,19,2014,4,5,2
,,,0,0,0,0.0,0,,,,0,0,0.0,20,2014,4,6,2
107.11289339622643,21361509.433962263,2292377064.3018866,3,6,0,100.0,106,3061484229.464194,34261616.0,11842435000.0,6,0,94.0,21,2014,4,0,2
107.16509689440997,19327391.304347824,2065779639.1304348,7,5,4,152.0,161,2448583311.1948433,2142500.0,11845900000.0,1,4,147.0,22,2014,4,1,2
106.62783101796407,24195299.401197605,2582457197.0838323,8,6,6,157.0,167,2828184849.4098167,8031735.0,11838750000.0,0,6,151.0,23,2014,4,2,2
108.34442544910179,23943113.77245509,2623681203.5928144,6,6,5,156.0,167,2747753994.474297,53516499.99999999,11775500000.0,1,5,150.0,24,2014,4,3,2
106.88472859813082,24822429.906542055,2646842293.457944,16,12,11,191.0,214,2870517460.9173083,213580000.0,11767800000.0,1,11,179.0,25,2014,4,4,2
,,,0,0,0,0.0,0,,,,0,0,0.0,26,2014,4,5,2
,,,0,0,0,0.0,0,,,,0,0,0.0,27,2014,4,6,2
102.26337648936175,16096276.59574468,1607043786.1702127,2,8,7,173.0,188,1756539434.442148,12750000.0,11770000000.0,1,7,165.0,28,2014,4,0,2
106.96746200000003,24955937.5,2669305589.6875,9,5,1,154.0,160,3003205744.851638,21380000.0,10825000000.0,4,1,149.0,29,2014,4,1,2
106.67254372448974,24427602.040816326,2604695385.714286,4,7,5,184.0,196,2363821832.0807157,10995000.0,10700000000.0,2,5,177.0,30,2014,4,2,2
106.97188387096773,16767741.935483871,1794600016.1290324,0,4,4,86.0,93,1597487673.188798,17094400.0,6880000000.0,0,4,82.0,1,2014,5,3,2
107.99576095477389,24175929.648241207,2638869357.889447,9,9,4,186.0,199,2748067382.9207673,11759000.0,13400000000.0,5,4,177.0,2,2014,5,4,2
,,,0,0,0,0.0,0,,,,0,0,0.0,3,2014,5,5,2
,,,0,0,0,0.0,0,,,,0,0,0.0,4,2014,5,6,2
104.83852706766919,19428872.18045113,2090463706.3157895,2,5,5,124.0,133,4098326175.6914907,11000000.0,42880000000.0,0,5,119.0,5,2014,5,0,2
106.77698631284916,20069664.804469272,2138417611.801676,8,5,1,173.0,179,2698474196.8375263,23491600.0,11767690000.0,4,1,168.0,6,2014,5,1,2
106.39100528735634,21692988.50574713,2286821286.551724,8,2,2,170.0,174,2588280541.4018292,62007800.0,11819390000.0,0,2,168.0,7,2014,5,2,2
109.28595306220096,15683397.129186602,1689938078.6755981,0,8,3,198.0,209,1588440295.1793222,16047000.0,10705000000.0,5,3,190.0,8,2014,5,3,2
101.28117384105964,19539668.874172185,1873345444.8344371,3,6,6,139.0,151,2119352917.8521252,4277200.0,11766150000.0,0,6,133.0,9,2014,5,4,2
,,,0,0,0,0.0,0,,,,0,0,0.0,10,2014,5,5,2
,,,0,0,0,0.0,0,,,,0,0,0.0,11,2014,5,6,2
107.25187950819671,20196721.31147541,2170498572.9508195,3,3,1,57.0,61,2846176065.0161033,215182500.0,10829500000.0,2,1,54.0,12,2014,5,0,2
107.1596625,17309000.0,1857527070.0,0,0,0,20.0,20,1748276658.5497,19301400.0,6254140000.0,0,0,20.0,13,2014,5,1,2
107.50490229166671,25900208.333333332,2789270501.4583335,4,2,0,46.0,48,3393935041.874617,11084000.0,10855000000.0,2,0,44.0,14,2014,5,2,2
107.00538611111114,18972222.222222224,2030852934.7222223,4,4,2,66.0,72,2498702288.4555836,107500000.0,10762500000.0,2,2,62.0,15,2014,5,3,2
106.76041015873017,20230769.230769232,2178379847.6190476,1,4,3,58.0,63,2538809488.0046606,533956000.0,10687000000.0,1,3,54.0,16,2014,5,4,2
,,,0,0,0,0.0,0,,,,0,0,0.0,17,2014,5,5,2
,,,0,0,0,0.0,0,,,,0,0,0.0,18,2014,5,6,2
106.72954347826085,14917826.086956521,1591665476.2608695,0,0,0,23.0,23,1830034809.775349,11740454.0,8005125000.0,0,0,23.0,19,2014,5,0,2
